Year,Month,Day,SGD_per_100_INR
2022,Dec,12,1.6406
2022,Dec,13,1.6395
2022,Dec,14,1.6303
2022,Dec,15,1.6321
2022,Dec,16,1.6381
2022,Dec,19,1.6402
2022,Dec,20,1.6395
2022,Dec,21,1.6351
2022,Dec,22,1.6286
2022,Dec,23,1.6330
2022,Dec,27,1.6269
2022,Dec,28,1.6266
2022,Dec,29,1.6292
2022,Dec,30,1.6253
2023,Jan,03,1.6167
2023,Jan,04,1.6196
2023,Jan,05,1.6219
2023,Jan,06,1.6278
2023,Jan,09,1.6165
2023,Jan,10,1.6199
2023,Jan,11,1.6289
2023,Jan,12,1.6298
2023,Jan,13,1.6257
2023,Jan,16,1.6189
2023,Jan,17,1.6149
2023,Jan,18,1.6192
2023,Jan,19,1.6254
2023,Jan,20,1.6291
2023,Jan,25,1.6162
2023,Jan,26,1.6101
2023,Jan,27,1.6111
2023,Jan,30,1.6082
2023,Jan,31,1.6098
2023,Feb,01,1.6068
2023,Feb,02,1.5946
2023,Feb,03,1.5967
2023,Feb,06,1.6051
2023,Feb,07,1.6043
2023,Feb,08,1.6020
2023,Feb,09,1.6043
2023,Feb,10,1.6078
2023,Feb,13,1.6108
2023,Feb,14,1.6072
2023,Feb,15,1.6078
2023,Feb,16,1.6143
2023,Feb,17,1.6185
2023,Feb,20,1.6166
2023,Feb,21,1.6165
2023,Feb,22,1.6169
2023,Feb,23,1.6168
2023,Feb,24,1.6241
2023,Feb,27,1.6290
2023,Feb,28,1.6299
2023,Mar,01,1.6338
2023,Mar,02,1.6283
2023,Mar,03,1.6379
2023,Mar,06,1.6437
2023,Mar,07,1.6442
2023,Mar,08,1.6503
2023,Mar,09,1.6535
2023,Mar,10,1.6525
2023,Mar,13,1.6430
2023,Mar,14,1.6369
2023,Mar,15,1.6296
2023,Mar,16,1.6328
2023,Mar,17,1.6266
2023,Mar,20,1.6268
2023,Mar,21,1.6205
2023,Mar,22,1.6175
2023,Mar,23,1.6101
2023,Mar,24,1.6145
2023,Mar,27,1.6187
2023,Mar,28,1.6162
2023,Mar,29,1.6158
2023,Mar,30,1.6171
2023,Mar,31,1.6161
2023,Apr,03,1.6190
2023,Apr,04,1.6149
2023,Apr,05,1.6153
2023,Apr,06,1.6230
2023,Apr,10,1.6250
2023,Apr,11,1.6231
2023,Apr,12,1.6232
2023,Apr,13,1.6184
2023,Apr,14,1.6236
2023,Apr,17,1.6254
2023,Apr,18,1.6274
2023,Apr,19,1.6244
2023,Apr,20,1.6236
2023,Apr,21,1.6225
2023,Apr,24,1.6279
2023,Apr,25,1.6294
2023,Apr,26,1.6319
2023,Apr,27,1.6345
2023,Apr,28,1.6315
2023,May,02,1.6347
2023,May,03,1.6311
2023,May,04,1.6255
2023,May,05,1.6220
2023,May,08,1.6217
2023,May,09,1.6185
2023,May,10,1.6179
2023,May,11,1.6175
2023,May,12,1.6220
2023,May,15,1.6286
2023,May,16,1.6246
2023,May,17,1.6288
2023,May,18,1.6291
2023,May,19,1.6299
2023,May,22,1.6242
2023,May,23,1.6247
2023,May,24,1.6264
2023,May,25,1.6345
2023,May,26,1.6356
2023,May,29,1.6392
2023,May,30,1.6381
2023,May,31,1.6369
2023,Jun,01,1.6401
2023,Jun,05,1.6369
2023,Jun,06,1.6339
2023,Jun,07,1.6329
2023,Jun,08,1.6326
2023,Jun,09,1.6291
2023,Jun,12,1.6307
2023,Jun,13,1.6274
2023,Jun,14,1.6307
2023,Jun,15,1.6360
2023,Jun,16,1.6313
2023,Jun,19,1.6339
2023,Jun,20,1.6346
2023,Jun,21,1.6370
2023,Jun,22,1.6361
2023,Jun,23,1.6435
2023,Jun,26,1.6492
2023,Jun,27,1.6466
2023,Jun,28,1.6476
2023,Jun,30,1.6529
2023,Jul,03,1.6508
2023,Jul,04,1.6490
2023,Jul,05,1.6461
2023,Jul,06,1.6422
2023,Jul,07,1.6374
2023,Jul,10,1.6337
2023,Jul,11,1.6298
2023,Jul,12,1.6252
2023,Jul,13,1.6213
2023,Jul,14,1.6065
2023,Jul,17,1.6097
2023,Jul,18,1.6106
2023,Jul,19,1.6136
2023,Jul,20,1.6115
2023,Jul,21,1.6173
2023,Jul,24,1.6222
2023,Jul,25,1.6272
2023,Jul,26,1.6210
2023,Jul,27,1.6146
2023,Jul,28,1.6196
2023,Jul,31,1.6192
2023,Aug,01,1.6179
2023,Aug,02,1.6224
2023,Aug,03,1.6241
2023,Aug,04,1.6204
2023,Aug,07,1.6196
2023,Aug,08,1.6233
2023,Aug,10,1.6267
2023,Aug,11,1.6307
2023,Aug,14,1.6328
2023,Aug,15,1.6296
2023,Aug,16,1.6325
2023,Aug,17,1.6398
2023,Aug,18,1.6329
2023,Aug,21,1.6340
2023,Aug,22,1.6316
2023,Aug,23,1.6354
2023,Aug,24,1.6394
2023,Aug,25,1.6418
2023,Aug,28,1.6420
2023,Aug,29,1.6381
2023,Aug,30,1.6352
2023,Aug,31,1.6346
2023,Sep,04,1.6351
2023,Sep,05,1.6383
2023,Sep,06,1.6390
2023,Sep,07,1.6403
2023,Sep,08,1.6396
2023,Sep,11,1.6427
2023,Sep,12,1.6395
2023,Sep,13,1.6421
2023,Sep,14,1.6389
2023,Sep,15,1.6398
2023,Sep,18,1.6406
2023,Sep,19,1.6389
2023,Sep,20,1.6406
2023,Sep,21,1.6470
2023,Sep,22,1.6482
2023,Sep,25,1.6440
2023,Sep,26,1.6444
2023,Sep,27,1.6468
2023,Sep,28,1.6483
2023,Sep,29,1.6420
2023,Oct,02,1.6460
2023,Oct,03,1.6516
2023,Oct,04,1.6520
2023,Oct,05,1.6453
2023,Oct,06,1.6433
2023,Oct,09,1.6441
2023,Oct,10,1.6407
2023,Oct,11,1.6379
2023,Oct,12,1.6389
2023,Oct,13,1.6450
2023,Oct,16,1.6451
2023,Oct,17,1.6444
2023,Oct,18,1.6435
2023,Oct,19,1.6498
2023,Oct,20,1.6503
2023,Oct,23,1.6515
2023,Oct,24,1.6443
2023,Oct,25,1.6453
2023,Oct,26,1.6493
2023,Oct,27,1.6452
2023,Oct,30,1.6436
2023,Oct,31,1.6418
2023,Nov,01,1.6452
2023,Nov,02,1.6405
2023,Nov,03,1.6369
2023,Nov,06,1.6255
2023,Nov,07,1.6249
2023,Nov,08,1.6273
2023,Nov,09,1.6282
2023,Nov,10,1.6335
2023,Nov,14,1.6347
2023,Nov,15,1.6219
2023,Nov,16,1.6249
2023,Nov,17,1.6192
2023,Nov,20,1.6098
2023,Nov,21,1.6017
2023,Nov,22,1.6063
2023,Nov,23,1.6097
2023,Nov,24,1.6096
2023,Nov,27,1.6061
2023,Nov,28,1.6014
2023,Nov,29,1.5971
2023,Nov,30,1.5984
2023,Dec,01,1.6064
2023,Dec,04,1.6023
2023,Dec,05,1.6056
2023,Dec,06,1.6076
2023,Dec,07,1.6108
2023,Dec,08,1.6036
2023,Dec,11,1.6107
2023,Dec,12,1.6107
2023,Dec,13,1.6117
2023,Dec,14,1.5962
2023,Dec,15,1.5932
2023,Dec,18,1.6066
2023,Dec,19,1.6020
2023,Dec,20,1.5974
2023,Dec,21,1.5976
2023,Dec,22,1.5937
2023,Dec,26,1.5904
2023,Dec,27,1.5898
2023,Dec,28,1.5822
2023,Dec,29,1.5859
2024,Jan,02,1.5878
2024,Jan,03,1.5921
2024,Jan,04,1.5953
2024,Jan,05,1.5989
2024,Jan,08,1.6022
2024,Jan,09,1.5988
2024,Jan,10,1.6011
2024,Jan,11,1.6015
2024,Jan,12,1.6018
2024,Jan,15,1.6081
2024,Jan,16,1.6118
2024,Jan,17,1.6167
2024,Jan,18,1.6161
2024,Jan,19,1.6141
2024,Jan,22,1.6128
2024,Jan,23,1.6127
2024,Jan,24,1.6125
2024,Jan,25,1.6122
2024,Jan,26,1.6121
2024,Jan,29,1.6130
2024,Jan,30,1.6109
2024,Jan,31,1.6132
2024,Feb,01,1.6147
2024,Feb,02,1.6123
2024,Feb,05,1.6193
2024,Feb,06,1.6215
2024,Feb,07,1.6178
2024,Feb,08,1.6207
2024,Feb,09,1.6232
2024,Feb,13,1.6215
2024,Feb,14,1.6248
2024,Feb,15,1.6241
2024,Feb,16,1.6225
2024,Feb,19,1.6205
2024,Feb,20,1.6225
2024,Feb,21,1.6200
2024,Feb,22,1.6201
2024,Feb,23,1.6204
2024,Feb,26,1.6222
2024,Feb,27,1.6216
2024,Feb,28,1.6230
2024,Feb,29,1.6219
2024,Mar,01,1.6239
2024,Mar,04,1.6219
2024,Mar,05,1.6204
2024,Mar,06,1.6194
2024,Mar,07,1.6164
2024,Mar,08,1.6113
2024,Mar,11,1.6096
2024,Mar,12,1.6084
2024,Mar,13,1.6082
2024,Mar,14,1.6092
2024,Mar,15,1.6128
2024,Mar,18,1.6152
2024,Mar,19,1.6158
2024,Mar,20,1.6170
2024,Mar,21,1.6098
2024,Mar,22,1.6163
2024,Mar,25,1.6114
2024,Mar,26,1.6141
2024,Mar,27,1.6174
2024,Mar,28,1.6165
2024,Apr,01,1.6178
2024,Apr,02,1.6229
2024,Apr,03,1.6200
2024,Apr,04,1.6155
2024,Apr,05,1.6180
2024,Apr,08,1.6204
2024,Apr,09,1.6191
2024,Apr,11,1.6231
2024,Apr,12,1.6256
2024,Apr,15,1.6305
2024,Apr,16,1.6364
2024,Apr,17,1.6308
2024,Apr,18,1.6265
2024,Apr,19,1.6324
2024,Apr,22,1.6315
2024,Apr,23,1.6334
2024,Apr,24,1.6322
2024,Apr,25,1.6322
2024,Apr,26,1.6328
2024,Apr,29,1.6335
2024,Apr,30,1.6304
2024,May,02,1.6300
2024,May,03,1.6226
2024,May,06,1.6201
2024,May,07,1.6198
2024,May,08,1.6243
2024,May,09,1.6233
2024,May,10,1.6214
2024,May,13,1.6215
2024,May,14,1.6215
2024,May,15,1.6173
2024,May,16,1.6085
2024,May,17,1.6139
2024,May,20,1.6150
2024,May,21,1.6181
2024,May,23,1.6210
2024,May,24,1.6252
2024,May,27,1.6241
2024,May,28,1.6205
2024,May,29,1.6204
2024,May,30,1.6219
2024,May,31,1.6222
2024,Jun,03,1.6276
2024,Jun,04,1.6147
2024,Jun,05,1.6131
2024,Jun,06,1.6134
2024,Jun,07,1.6120
2024,Jun,10,1.6212
2024,Jun,11,1.6206
2024,Jun,12,1.6190
2024,Jun,13,1.6149
2024,Jun,14,1.6182
2024,Jun,18,1.6202
2024,Jun,19,1.6203
2024,Jun,20,1.6188
2024,Jun,21,1.6195
2024,Jun,24,1.6222
2024,Jun,25,1.6198
2024,Jun,26,1.6235
2024,Jun,27,1.6251
2024,Jun,28,1.6287
2024,Jul,01,1.6245
2024,Jul,02,1.6255
2024,Jul,03,1.6247
2024,Jul,04,1.6198
2024,Jul,05,1.6172
2024,Jul,08,1.6153
2024,Jul,09,1.6169
2024,Jul,10,1.6169
2024,Jul,11,1.6138
2024,Jul,12,1.6089
2024,Jul,15,1.6060
2024,Jul,16,1.6085
2024,Jul,17,1.6073
2024,Jul,18,1.6047
2024,Jul,19,1.6071
2024,Jul,22,1.6079
2024,Jul,23,1.6074
2024,Jul,24,1.6077
2024,Jul,25,1.6053
2024,Jul,26,1.6041
2024,Jul,29,1.6028
2024,Jul,30,1.6046
2024,Jul,31,1.6048
2024,Aug,01,1.5961
2024,Aug,02,1.5960
2024,Aug,05,1.5788
2024,Aug,06,1.5800
2024,Aug,07,1.5830
2024,Aug,08,1.5780
2024,Aug,12,1.5778
2024,Aug,13,1.5767
2024,Aug,14,1.5704
2024,Aug,15,1.5693
2024,Aug,16,1.5735
2024,Aug,19,1.5639
2024,Aug,20,1.5615
2024,Aug,21,1.5582
2024,Aug,22,1.5566
2024,Aug,23,1.5588
2024,Aug,26,1.5528
2024,Aug,27,1.5540
2024,Aug,28,1.5520
2024,Aug,29,1.5516
2024,Aug,30,1.5541
2024,Sep,02,1.5572
2024,Sep,03,1.5590
2024,Sep,04,1.5568
2024,Sep,05,1.5516
2024,Sep,06,1.5481
2024,Sep,09,1.5516
2024,Sep,10,1.5550
2024,Sep,11,1.5511
2024,Sep,12,1.5529
2024,Sep,13,1.5477
2024,Sep,16,1.5443
2024,Sep,17,1.5445
2024,Sep,18,1.5447
2024,Sep,19,1.5476
2024,Sep,20,1.5434
2024,Sep,23,1.5477
2024,Sep,24,1.5443
2024,Sep,25,1.5354
2024,Sep,26,1.5384
2024,Sep,27,1.5362
2024,Sep,30,1.5289
2024,Oct,01,1.5348
2024,Oct,02,1.5344
2024,Oct,03,1.5431
2024,Oct,04,1.5445
2024,Oct,07,1.5527
2024,Oct,08,1.5527
2024,Oct,09,1.5532
2024,Oct,10,1.5560
2024,Oct,11,1.5545
2024,Oct,14,1.5534
2024,Oct,15,1.5583
2024,Oct,16,1.5561
2024,Oct,17,1.5631
2024,Oct,18,1.5624
2024,Oct,21,1.5583
2024,Oct,22,1.5651
2024,Oct,23,1.5666
2024,Oct,24,1.5712
2024,Oct,25,1.5700
2024,Oct,28,1.5755
2024,Oct,29,1.5758
2024,Oct,30,1.5763
2024,Nov,01,1.5735
2024,Nov,04,1.5661
2024,Nov,05,1.5685
2024,Nov,06,1.5863
2024,Nov,07,1.5785
2024,Nov,08,1.5673
2024,Nov,11,1.5740
2024,Nov,12,1.5820
2024,Nov,13,1.5859
2024,Nov,14,1.5942
2024,Nov,15,1.5921
2024,Nov,18,1.5914
2024,Nov,19,1.5851
2024,Nov,20,1.5866
2024,Nov,21,1.5891
2024,Nov,22,1.5925
2024,Nov,25,1.5923
2024,Nov,26,1.5996
2024,Nov,27,1.5955
2024,Nov,28,1.5898
2024,Nov,29,1.5851
2024,Dec,02,1.5899
2024,Dec,03,1.5893
2024,Dec,04,1.5908
2024,Dec,05,1.5847
2024,Dec,06,1.5816
2024,Dec,09,1.5855
2024,Dec,10,1.5795
2024,Dec,11,1.5804
2024,Dec,12,1.5835
2024,Dec,13,1.5880
2024,Dec,16,1.5906
2024,Dec,17,1.5904
2024,Dec,18,1.5907
2024,Dec,19,1.6005
2024,Dec,20,1.5988
2024,Dec,23,1.5922
2024,Dec,24,1.5952
2024,Dec,26,1.5928
2024,Dec,27,1.5929
2024,Dec,30,1.5871
2024,Dec,31,1.5897
2025,Jan,02,1.5865
2025,Jan,03,1.5958
2025,Jan,06,1.5966
2025,Jan,07,1.5913
2025,Jan,08,1.5910
2025,Jan,09,1.5919
2025,Jan,10,1.5936
2025,Jan,13,1.5915
2025,Jan,14,1.5838
2025,Jan,15,1.5812
2025,Jan,16,1.5816
2025,Jan,17,1.5777
2025,Jan,20,1.5782
2025,Jan,21,1.5717
2025,Jan,22,1.5656
2025,Jan,23,1.5673
2025,Jan,24,1.5646
2025,Jan,27,1.5607
2025,Jan,28,1.5630
2025,Jan,31,1.5641
2025,Feb,03,1.5682
2025,Feb,04,1.5618
2025,Feb,05,1.5519
2025,Feb,06,1.5427
2025,Feb,07,1.5452
2025,Feb,10,1.5418
2025,Feb,11,1.5607
2025,Feb,12,1.5645
2025,Feb,13,1.5552
2025,Feb,14,1.5476
2025,Feb,17,1.5432
2025,Feb,18,1.5449
2025,Feb,19,1.5436
2025,Feb,20,1.5433
2025,Feb,21,1.5411
2025,Feb,24,1.5370
2025,Feb,25,1.5405
2025,Feb,26,1.5347
2025,Feb,27,1.5353
2025,Feb,28,1.5444
2025,Mar,03,1.5463
2025,Mar,04,1.5407
2025,Mar,05,1.5379
2025,Mar,06,1.5312
2025,Mar,07,1.5290
2025,Mar,10,1.5265
2025,Mar,11,1.5270
2025,Mar,12,1.5280
2025,Mar,13,1.5308
2025,Mar,14,1.5360
2025,Mar,17,1.5358
2025,Mar,18,1.5359
2025,Mar,19,1.5363
2025,Mar,20,1.5432
2025,Mar,21,1.5484
2025,Mar,24,1.5569
2025,Mar,25,1.5608
2025,Mar,26,1.5597
2025,Mar,27,1.5597
2025,Mar,28,1.5659
2025,Apr,01,1.5706
2025,Apr,02,1.5682
2025,Apr,03,1.5685
2025,Apr,04,1.5670
2025,Apr,07,1.5721
2025,Apr,08,1.5709
2025,Apr,09,1.5621
2025,Apr,10,1.5464
2025,Apr,11,1.5389
2025,Apr,14,1.5319
2025,Apr,15,1.5343
2025,Apr,16,1.5380
2025,Apr,17,1.5353
2025,Apr,21,1.5317
2025,Apr,22,1.5324
2025,Apr,23,1.5382
2025,Apr,24,1.5352
2025,Apr,25,1.5441
2025,Apr,28,1.5396
2025,Apr,29,1.5387
2025,Apr,30,1.5359
2025,May,02,1.5560
2025,May,05,1.5343
2025,May,06,1.5332
2025,May,07,1.5276
2025,May,08,1.5312
2025,May,09,1.5171
2025,May,13,1.5386
2025,May,14,1.5279
2025,May,15,1.5172
2025,May,16,1.5158
2025,May,19,1.5171
2025,May,20,1.5156
2025,May,21,1.5082
2025,May,22,1.5049
2025,May,23,1.5005
2025,May,26,1.5075
2025,May,27,1.5054
2025,May,28,1.5061
2025,May,29,1.5132
2025,May,30,1.5105
2025,Jun,02,1.5104
2025,Jun,03,1.5064
2025,Jun,04,1.5032
2025,Jun,05,1.4986
2025,Jun,06,1.4976
2025,Jun,09,1.5015
2025,Jun,10,1.5045
2025,Jun,11,1.5049
2025,Jun,12,1.4996
2025,Jun,13,1.4898
2025,Jun,16,1.4892
2025,Jun,17,1.4909
2025,Jun,18,1.4892
2025,Jun,19,1.4872
2025,Jun,20,1.4833
2025,Jun,23,1.4884
2025,Jun,24,1.4890
2025,Jun,25,1.4899
2025,Jun,26,1.4870
2025,Jun,27,1.4917
2025,Jun,30,1.4926
2025,Jul,01,1.4863
2025,Jul,02,1.4867
2025,Jul,03,1.4868
2025,Jul,04,1.4929
2025,Jul,07,1.4900
2025,Jul,08,1.4911
2025,Jul,09,1.4922
2025,Jul,10,1.4952
2025,Jul,11,1.4922
2025,Jul,14,1.4904
2025,Jul,15,1.4926
2025,Jul,16,1.4952
2025,Jul,17,1.4982
2025,Jul,18,1.4927
2025,Jul,21,1.4889
2025,Jul,22,1.4862
2025,Jul,23,1.4803
2025,Jul,24,1.4782
2025,Jul,25,1.4788
2025,Jul,28,1.4817
2025,Jul,29,1.4821
2025,Jul,30,1.4753
2025,Jul,31,1.4774
2025,Aug,01,1.4830
2025,Aug,04,1.4747
2025,Aug,05,1.4670
2025,Aug,06,1.4672
2025,Aug,07,1.4645
2025,Aug,08,1.4659
2025,Aug,11,1.4661
2025,Aug,12,1.4672
2025,Aug,13,1.4640
2025,Aug,14,1.4639
2025,Aug,15,1.4655
2025,Aug,18,1.4663
2025,Aug,19,1.4717
2025,Aug,20,1.4760
2025,Aug,21,1.4789
2025,Aug,22,1.4763
2025,Aug,25,1.4677
2025,Aug,26,1.4646
2025,Aug,27,1.4678
2025,Aug,28,1.4675
2025,Aug,29,1.4629
2025,Sep,01,1.4545
2025,Sep,02,1.4594
2025,Sep,03,1.4644
2025,Sep,04,1.4641
2025,Sep,05,1.4604
2025,Sep,08,1.4586
2025,Sep,09,1.4575
2025,Sep,10,1.4558
2025,Sep,11,1.4559
2025,Sep,12,1.4511
2025,Sep,15,1.4520
2025,Sep,16,1.4511
2025,Sep,17,1.4532
2025,Sep,18,1.4539
2025,Sep,19,1.4525
2025,Sep,22,1.4567
2025,Sep,23,1.4493
2025,Sep,24,1.4479
2025,Sep,25,1.4533
2025,Sep,26,1.4572
2025,Sep,29,1.4546
2025,Sep,30,1.4555
2025,Oct,01,1.4544
2025,Oct,02,1.4516
2025,Oct,03,1.4532
2025,Oct,06,1.4557
2025,Oct,07,1.4544
2025,Oct,08,1.4592
2025,Oct,09,1.4578
2025,Oct,10,1.4622
2025,Oct,13,1.4619
2025,Oct,14,1.4625
2025,Oct,15,1.4676
2025,Oct,16,1.4740
2025,Oct,17,1.4723
2025,Oct,21,1.4728
2025,Oct,22,1.4752
2025,Oct,23,1.4791
2025,Oct,24,1.4799
